,Metadata_plate_map_name,Metadata_broad_sample,Metadata_mg_per_ml,Metadata_mmoles_per_liter,Metadata_solvent,Metadata_BRD ID,Metadata_BRD with batch,Metadata_Common Name,Metadata_MoA,Metadata_Plate,Metadata_Well,Metadata_Site_Count,Metadata_Count_Cells,Metadata_Count_Cytoplasm,Metadata_Count_Nuclei,Metadata_Object_Count,Metadata_batch,p_value,average_precision
310,S-C-7314-04-CMP-001,BRD-K70446295-001-04-9,1.9172,5.0,DMSO,K70446295,BRD-K70446295-001-01-7,EPZ015666,protein arginine N-methyltransferase inhibitor,BR00122246,M23,9,3922,3922,3922,3922,2023_05_15_Batch1,0.0313968603139686,0.10643170051772204
311,S-C-7314-04-CMP-001,BRD-K72898849-001-03-9,2.5469,5.0,DMSO,K72898849,BRD-K72898849-001-01-8,BLU9931,FGFR inhibitor,BR00122246,M24,9,2413,2413,2413,2413,2023_05_15_Batch1,0.0198980101989801,0.15378787878787878
312,S-C-7314-04-CMP-001,BRD-K70578146-001-13-9,0.16697,0.133,DMSO,K70578146,BRD-K70578146-001-09-1,DACTINOMYCIN,Apoptosis inducer (transcription inhibitor),BR00122246,N01,9,311,311,311,311,2023_05_15_Batch1,0.00019998000199980003,0.5916666666666667
313,S-C-7314-04-CMP-001,BRD-K12511835-003-03-9,1.6309,5.0,DMSO,K12511835,BRD-K12511835-003-01-2,BMS-863233,CDC inhibitor,BR00122246,N02,9,3378,3378,3378,3378,2023_05_15_Batch1,9.999000099990002e-05,1.0
314,S-C-7314-04-CMP-001,BRD-K57080016-001-19-1,2.2884,5.0,DMSO,K57080016,BRD-K57080016-001-01-9,selumetinib,MEK inhibitor,BR00122246,N03,9,3677,3677,3677,3677,2023_05_15_Batch1,0.00029997000299970003,0.47222222222222215
315,S-C-7314-04-CMP-001,BRD-K33818169-003-04-6,3.0926,5.0,DMSO,K33818169,BRD-K33818169-003-04-6,GW-3965,LXR agonist,BR00122246,N04,9,4320,4320,4320,4320,2023_05_15_Batch1,0.00029997000299970003,0.41220238095238093
316,S-C-7314-04-CMP-001,BRD-K53665955-001-05-9,2.3097,5.0,DMSO,K53665955,BRD-K53665955-001-03-0,MK-5108,Aurora kinase inhibitor,BR00122246,N05,9,2884,2884,2884,2884,2023_05_15_Batch1,0.00019998000199980003,0.6333333333333333
317,S-C-7314-04-CMP-001,BRD-K94455792-001-01-8,2.7432,5.0,DMSO,K94455792,BRD-K94455792-001-01-8,ICG-001,beta-catenin inhibitor,BR00122246,N06,9,2984,2984,2984,2984,2023_05_15_Batch1,9.999000099990002e-05,0.6923076923076924
318,S-C-7314-04-CMP-001,BRD-K30707190-001-06-9,1.6017,5.0,DMSO,K30707190,BRD-K30707190-001-04-1,PNU-74654,beta-catenin inhibitor,BR00122246,N07,9,4298,4298,4298,4298,2023_05_15_Batch1,0.272972702729727,0.02078877977814148
319,S-C-7314-04-CMP-001,BRD-K02965346-001-01-8,2.8404,5.0,DMSO,K02965346,BRD-K02965346-001-07-5,SU-11274,hepatocyte growth factor receptor inhibitor,BR00122246,N08,9,1998,1998,1998,1998,2023_05_15_Batch1,9.999000099990002e-05,0.6851851851851851
320,S-C-7314-04-CMP-001,BRD-K28936863-051-14-0,2.1275,5.0,DMSO,K28936863,BRD-K28936863-051-32-2,ketotifen,phosphodiesterase inhibitor,BR00122246,N09,9,4072,4072,4072,4072,2023_05_15_Batch1,0.26817318268173185,0.021095126247798007
321,S-C-7314-04-CMP-001,BRD-K04923131-001-17-9,1.7809,5.0,DMSO,K04923131,BRD-K04923131-001-15-4,GSK-3-inhibitor-IX,glycogen synthase kinase inhibitor,BR00122246,N10,9,1573,1573,1573,1573,2023_05_15_Batch1,9.999000099990002e-05,1.0
322,S-C-7314-04-CMP-001,BRD-K09372874-001-02-9,2.2623,5.0,DMSO,K09372874,BRD-K09372874-001-01-0,merimepodib,inosine monophosphate dehydrogenase inhibitor,BR00122246,N11,9,1362,1362,1362,1362,2023_05_15_Batch1,9.999000099990002e-05,0.9166666666666666
323,S-C-7314-04-CMP-001,BRD-K97452254-001-02-9,2.3578,5.0,DMSO,K97452254,BRD-K97452254-001-01-3,AMG-925,CDK inhibitor,BR00122246,N12,9,2258,2258,2258,2258,2023_05_15_Batch1,9.999000099990002e-05,1.0
324,S-C-7314-04-CMP-001,BRD-K66430217-001-05-9,1.6909,5.0,DMSO,K66430217,BRD-K66430217-001-03-8,KH-CB19,CDC inhibitor,BR00122246,N13,9,4060,4060,4060,4060,2023_05_15_Batch1,0.17398260173982602,0.02844377403761335
325,S-C-7314-04-CMP-001,BRD-M87138257-003-01-1,2.3499,5.0,DMSO,M87138257,BRD-M87138257-003-01-1,acriflavine,hypoxia inducible factor inhibitor,BR00122246,N14,8,50,50,50,50,2023_05_15_Batch1,9.999000099990002e-05,0.7291666666666666
326,S-C-7314-04-CMP-001,BRD-K01826510-001-09-9,1.8745,5.0,DMSO,K01826510,BRD-K01826510-300-06-9,hydroxyzine,antihistamine,BR00122246,N15,9,4378,4378,4378,4378,2023_05_15_Batch1,0.07079292070792921,0.057003072021845486
327,S-C-7314-04-CMP-001,BRD-K62391742-001-19-9,4.3422,5.0,DMSO,K62391742,BRD-K62391742-001-03-0,venetoclax,BCL inhibitor,BR00122246,N16,9,3800,3800,3800,3800,2023_05_15_Batch1,0.00019998000199980003,0.5680555555555555
328,S-C-7314-04-CMP-001,BRD-K82164249-001-03-5,2.2068,5.0,DMSO,K82164249,BRD-K82164249-001-03-5,andarine,androgen receptor modulator,BR00122246,N17,9,3967,3967,3967,3967,2023_05_15_Batch1,0.061693830616938304,0.06281907069308644
329,S-C-7314-04-CMP-001,BRD-K68756823-001-12-9,1.6367,5.0,DMSO,K68756823,BRD-K68756823-001-07-1,FR-180204,MAP kinase inhibitor,BR00122246,N18,9,3959,3959,3959,3959,2023_05_15_Batch1,0.09859014098590141,0.04388174549464872
330,S-C-7314-04-CMP-001,BRD-K06182768-001-02-3,1.6472,5.0,DMSO,K06182768,BRD-K06182768-001-06-4,A-366,histone lysine methyltransferase inhibitor,BR00122246,N19,9,4249,4249,4249,4249,2023_05_15_Batch1,0.12938706129387062,0.03536478811708169
331,S-C-7314-04-CMP-001,BRD-K67772619-001-06-9,1.4213,5.0,DMSO,K67772619,BRD-K67772619-001-05-1,rheochrysidin,protein tyrosine kinase inhibitor,BR00122246,N20,9,4350,4350,4350,4350,2023_05_15_Batch1,0.5965403459654035,0.011301232597321983
332,S-C-7314-04-CMP-001,BRD-K88677950-001-04-9,2.3812,5.0,DMSO,K88677950,BRD-K88677950-001-03-9,PD-198306,MAP kinase inhibitor,BR00122246,N21,9,3940,3940,3940,3940,2023_05_15_Batch1,0.020597940205979402,0.1413009648303766
333,S-C-7314-04-CMP-001,BRD-K70446295-001-04-9,1.9172,5.0,DMSO,K70446295,BRD-K70446295-001-01-7,EPZ015666,protein arginine N-methyltransferase inhibitor,BR00122246,N22,9,3639,3639,3639,3639,2023_05_15_Batch1,0.00019998000199980003,0.5166666666666667
334,S-C-7314-04-CMP-001,BRD-K25611237-001-09-9,1.7471,5.0,DMSO,K25611237,BRD-K25611237-001-02-1,ML324,histone lysine demethylase inhibitor,BR00122246,N23,9,3724,3724,3724,3724,2023_05_15_Batch1,0.09149085091490851,0.04677618795265854
335,S-C-7314-04-CMP-001,BRD-A87435144-001-01-6,2.3944,5.0,DMSO,A87435144,BRD-A87435144-001-01-6,AZD7545,pyruvate dehydrogenase kinase inhibitor,BR00122246,N24,9,3974,3974,3974,3974,2023_05_15_Batch1,0.09019098090190981,0.04726631393298059
336,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,O01,8,3479,3479,3479,3479,2023_05_15_Batch1,,
337,S-C-7314-04-CMP-001,BRD-K70578146-001-13-9,0.16697,0.133,DMSO,K70578146,BRD-K70578146-001-09-1,DACTINOMYCIN,Apoptosis inducer (transcription inhibitor),BR00122246,O02,9,242,242,242,242,2023_05_15_Batch1,9.999000099990002e-05,0.8055555555555555
338,S-C-7314-04-CMP-001,BRD-K24600306-003-02-9,2.3445,5.0,DMSO,K24600306,BRD-K24600306-003-02-9,ML-298,phospholipase inhibitor,BR00122246,O03,9,4017,4017,4017,4017,2023_05_15_Batch1,0.25337466253374663,0.022038429406850458
339,S-C-7314-04-CMP-001,BRD-A12994259-001-11-9,1.3662,5.0,DMSO,A12994259,BRD-A12994259-001-02-1,pomalidomide,tumor necrosis factor production inhibitor,BR00122246,O04,9,4020,4020,4020,4020,2023_05_15_Batch1,0.0542945705429457,0.07011357817809431
340,S-C-7314-04-CMP-001,BRD-K87632963-001-05-9,2.0918,5.0,DMSO,K87632963,BRD-K87632963-001-05-9,GNF-5,Bcr-Abl kinase inhibitor,BR00122246,O05,9,4189,4189,4189,4189,2023_05_15_Batch1,0.044195580441955803,0.08094232236108666
341,S-C-7314-04-CMP-001,BRD-K64881305-001-07-9,2.5853,5.0,DMSO,K64881305,BRD-K64881305-001-05-2,ispinesib,kinesin inhibitor,BR00122246,O06,9,495,495,495,495,2023_05_15_Batch1,0.056194380561943806,0.06746856746856747
342,S-C-7314-04-CMP-001,BRD-K25611237-001-09-9,1.7471,5.0,DMSO,K25611237,BRD-K25611237-001-02-1,ML324,histone lysine demethylase inhibitor,BR00122246,O07,9,3692,3692,3692,3692,2023_05_15_Batch1,0.0993900609939006,0.04369128009395185
343,S-C-7314-04-CMP-001,BRD-K17953061-001-05-1,0.012596,0.027,DMSO,K17953061,BRD-K17953061-001-14-3,Staurosporine,Apoptosis inducer (ATP-competitive kinase inhibitor),BR00122246,O08,9,838,838,838,838,2023_05_15_Batch1,9.999000099990002e-05,1.0
344,S-C-7314-04-CMP-001,BRD-K30707190-001-06-9,1.6017,5.0,DMSO,K30707190,BRD-K30707190-001-04-1,PNU-74654,beta-catenin inhibitor,BR00122246,O09,9,3850,3850,3850,3850,2023_05_15_Batch1,0.10518948105189481,0.04168247644343261
345,S-C-7314-04-CMP-001,BRD-K70446295-001-04-9,1.9172,5.0,DMSO,K70446295,BRD-K70446295-001-01-7,EPZ015666,protein arginine N-methyltransferase inhibitor,BR00122246,O10,9,3257,3257,3257,3257,2023_05_15_Batch1,0.0362963703629637,0.09314433610208257
346,S-C-7314-04-CMP-001,BRD-K06883221-001-02-9,2.0725,5.0,DMSO,K06883221,BRD-K06883221-001-01-9,apratastat,tumor necrosis factor production inhibitor,BR00122246,O11,9,3767,3767,3767,3767,2023_05_15_Batch1,0.1506849315068493,0.03166006760019314
347,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,O12,9,4098,4098,4098,4098,2023_05_15_Batch1,,
348,S-C-7314-04-CMP-001,BRD-A22769835-300-05-7,1.9389,5.0,DMSO,A22769835,BRD-A22769835-300-05-7,homochlorcyclizine,antihistamine,BR00122246,O13,9,4151,4151,4151,4151,2023_05_15_Batch1,0.26407359264073593,0.021341306976550557
349,S-C-7314-04-CMP-001,BRD-K12737986-001-01-4,1.2215,5.0,DMSO,K12737986,BRD-K12737986-001-01-4,veliparib,PARP inhibitor,BR00122246,O14,9,3782,3782,3782,3782,2023_05_15_Batch1,0.37106289371062895,0.016519995278734743
350,S-C-7314-04-CMP-001,BRD-K33818169-003-04-6,3.0926,5.0,DMSO,K33818169,BRD-K33818169-003-04-6,GW-3965,LXR agonist,BR00122246,O15,9,4102,4102,4102,4102,2023_05_15_Batch1,0.010498950104989501,0.22857142857142856
351,S-C-7314-04-CMP-001,BRD-K68756823-001-12-9,1.6367,5.0,DMSO,K68756823,BRD-K68756823-001-07-1,FR-180204,MAP kinase inhibitor,BR00122246,O16,9,3885,3885,3885,3885,2023_05_15_Batch1,0.021997800219978002,0.13404297260003942
352,S-C-7314-04-CMP-001,BRD-K56932272-001-02-9,2.4378,5.0,DMSO,K56932272,BRD-K56932272-001-02-9,BMS-566419,inosine monophosphate dehydrogenase inhibitor,BR00122246,O17,9,2323,2323,2323,2323,2023_05_15_Batch1,9.999000099990002e-05,0.8055555555555555
353,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,O18,9,4145,4145,4145,4145,2023_05_15_Batch1,,
354,S-C-7314-04-CMP-001,BRD-A87435144-001-01-6,2.3944,5.0,DMSO,A87435144,BRD-A87435144-001-01-6,AZD7545,pyruvate dehydrogenase kinase inhibitor,BR00122246,O19,9,3398,3398,3398,3398,2023_05_15_Batch1,0.19638036196380362,0.026051612010516118
355,S-C-7314-04-CMP-001,BRD-K16803204-001-02-9,2.1275,5.0,DMSO,K16803204,BRD-K16803204-001-01-6,filgotinib,JAK inhibitor,BR00122246,O20,9,4026,4026,4026,4026,2023_05_15_Batch1,0.022397760223977603,0.13233082706766916
356,S-C-7314-04-CMP-001,BRD-K13094524-001-10-9,1.7369,5.0,DMSO,K13094524,BRD-K13094524-001-04-2,PFI-1,bromodomain inhibitor,BR00122246,O21,9,3720,3720,3720,3720,2023_05_15_Batch1,0.00019998000199980003,0.5166666666666666
357,S-C-7314-04-CMP-001,BRD-K86118762-001-05-9,2.1075,5.0,DMSO,K86118762,BRD-K86118762-001-08-9,linsitinib,IGF-1 inhibitor,BR00122246,O22,9,3196,3196,3196,3196,2023_05_15_Batch1,0.0100989901009899,0.27777777777777773
358,S-C-7314-04-CMP-001,BRD-K73982490-001-04-9,1.8969,5.0,DMSO,K73982490,BRD-K73982490-001-02-9,BI-78D3,JNK inhibitor,BR00122246,O23,9,3747,3747,3747,3747,2023_05_15_Batch1,0.7277272272772722,0.009586105321251563
359,S-C-7314-04-CMP-001,BRD-K99113996-001-02-0,2.3127,5.0,DMSO,K99113996,BRD-K99113996-001-02-0,AZD2014,mTOR inhibitor,BR00122246,O24,9,1391,1391,1391,1391,2023_05_15_Batch1,9.999000099990002e-05,1.0
360,S-C-7314-04-CMP-001,BRD-K54955827-001-03-9,1.6019,5.0,DMSO,K54955827,BRD-K54955827-001-02-2,niraparib,PARP inhibitor,BR00122246,P02,9,1655,1655,1655,1655,2023_05_15_Batch1,9.999000099990002e-05,0.9166666666666666
361,S-C-7314-04-CMP-001,BRD-K19477839-001-10-9,1.797,5.0,DMSO,K19477839,BRD-K19477839-001-07-6,SGX523,hepatocyte growth factor receptor inhibitor,BR00122246,P03,9,4166,4166,4166,4166,2023_05_15_Batch1,0.0917908209179082,0.04668751221418801
362,S-C-7314-04-CMP-001,BRD-K99433989-001-02-9,2.4503,5.0,DMSO,K99433989,BRD-K99433989-001-02-9,SAG,smoothened receptor agonist,BR00122246,P04,9,3825,3825,3825,3825,2023_05_15_Batch1,9.999000099990002e-05,0.7777777777777777
363,S-C-7314-04-CMP-001,BRD-K66401437-001-03-3,2.8303,5.0,DMSO,K66401437,BRD-K66401437-001-03-3,THZ1,CDK inhibitor,BR00122246,P05,9,126,126,126,126,2023_05_15_Batch1,9.999000099990002e-05,1.0
364,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,P06,9,4876,4876,4876,4876,2023_05_15_Batch1,,
365,S-C-7314-04-CMP-001,BRD-K82941592-238-06-9,2.6182,5.0,DMSO,K82941592,BRD-K82941592-238-03-7,rosuvastatin,HMGCR inhibitor,BR00122246,P07,9,3831,3831,3831,3831,2023_05_15_Batch1,0.10938906109389061,0.040329844206426484
366,S-C-7314-04-CMP-001,BRD-K72898849-001-03-9,2.5469,5.0,DMSO,K72898849,BRD-K72898849-001-01-8,BLU9931,FGFR inhibitor,BR00122246,P08,9,2523,2523,2523,2523,2023_05_15_Batch1,9.999000099990002e-05,0.7916666666666666
367,S-C-7314-04-CMP-001,BRD-K69023402-001-03-3,0.2167,0.333,DMSO,K69023402,BRD-K69023402-001-07-4,Thapsigargin,ER stressor (SERCA inhibitor),BR00122246,P09,9,94,94,94,94,2023_05_15_Batch1,9.999000099990002e-05,0.7000000000000001
368,S-C-7314-04-CMP-001,BRD-K28936863-051-14-0,2.1275,5.0,DMSO,K28936863,BRD-K28936863-051-32-2,ketotifen,phosphodiesterase inhibitor,BR00122246,P10,9,4037,4037,4037,4037,2023_05_15_Batch1,0.146985301469853,0.03216350902895704
369,S-C-7314-04-CMP-001,BRD-K70642949-001-06-9,2.313,5.0,DMSO,K70642949,BRD-K70642949-001-04-5,GSK2334470,phosphoinositide dependent kinase inhibitor,BR00122246,P11,9,2743,2743,2743,2743,2023_05_15_Batch1,0.00019998000199980003,0.6666666666666666
370,S-C-7314-04-CMP-001,BRD-K85776940-001-01-9,1.983,5.0,DMSO,K85776940,BRD-K85776940-001-01-9,delta-Tocotrienol,HMGCR inhibitor,BR00122246,P12,9,3883,3883,3883,3883,2023_05_15_Batch1,0.9434056594340566,0.007075667395465417
371,S-C-7314-04-CMP-001,BRD-K75009076-001-04-9,1.8813,5.0,DMSO,K75009076,BRD-K75009076-001-02-1,SCH-900776,CHK inhibitor,BR00122246,P13,9,841,841,841,841,2023_05_15_Batch1,9.999000099990002e-05,1.0
372,S-C-7314-04-CMP-001,BRD-K53665955-001-05-9,2.3097,5.0,DMSO,K53665955,BRD-K53665955-001-03-0,MK-5108,Aurora kinase inhibitor,BR00122246,P14,9,2207,2207,2207,2207,2023_05_15_Batch1,0.022497750224977502,0.1311965811965812
373,S-C-7314-04-CMP-001,BRD-K62391742-001-19-9,4.3422,5.0,DMSO,K62391742,BRD-K62391742-001-03-0,venetoclax,BCL inhibitor,BR00122246,P15,9,3386,3386,3386,3386,2023_05_15_Batch1,0.09449055094490551,0.04540200138026224
374,S-C-7314-04-CMP-001,BRD-K13606314-001-02-9,1.7411,5.0,DMSO,K13606314,BRD-K13606314-001-01-3,P5091,ubiquitin specific protease inhibitor,BR00122246,P16,9,3884,3884,3884,3884,2023_05_15_Batch1,0.3584641535846415,0.01702006139787249
375,S-C-7314-04-CMP-001,BRD-K17953061-001-05-1,0.012596,0.027,DMSO,K17953061,BRD-K17953061-001-14-3,Staurosporine,Apoptosis inducer (ATP-competitive kinase inhibitor),BR00122246,P17,9,802,802,802,802,2023_05_15_Batch1,9.999000099990002e-05,1.0
376,S-C-7314-04-CMP-001,BRD-K21728777-001-03-9,2.5179,5.0,DMSO,K21728777,BRD-K21728777-001-02-3,AMG900,Aurora kinase inhibitor,BR00122246,P18,9,690,690,690,690,2023_05_15_Batch1,9.999000099990002e-05,1.0
377,S-C-7314-04-CMP-001,BRD-K85606544-001-07-5,2.7852,5.0,DMSO,K85606544,BRD-K85606544-001-09-1,neratinib,EGFR inhibitor,BR00122246,P19,9,1589,1589,1589,1589,2023_05_15_Batch1,9.999000099990002e-05,1.0
378,S-C-7314-04-CMP-001,BRD-K63631219-001-01-6,1.1784,5.0,DMSO,K63631219,BRD-K63631219-001-01-6,quazinone,phosphodiesterase inhibitor,BR00122246,P20,9,3899,3899,3899,3899,2023_05_15_Batch1,0.46985301469853014,0.013685844671760164
379,S-C-7314-04-CMP-001,BRD-K13094524-001-10-9,1.7369,5.0,DMSO,K13094524,BRD-K13094524-001-04-2,PFI-1,bromodomain inhibitor,BR00122246,P21,9,3614,3614,3614,3614,2023_05_15_Batch1,0.0143985601439856,0.17913832199546484
380,S-C-7314-04-CMP-001,BRD-K82941592-238-06-9,2.6182,5.0,DMSO,K82941592,BRD-K82941592-238-03-7,rosuvastatin,HMGCR inhibitor,BR00122246,P22,9,3995,3995,3995,3995,2023_05_15_Batch1,0.20187981201879812,0.02555553236489119
381,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,P23,9,4099,4099,4099,4099,2023_05_15_Batch1,,
382,S-C-7314-04-CMP-001,BRD-K36234266-001-10-6,1.0702,5.0,DMSO,K36234266,BRD-K36234266-001-09-8,carmustine,DNA inhibitor,BR00122246,P24,9,3411,3411,3411,3411,2023_05_15_Batch1,0.734026597340266,0.0095080043925802
